name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Partiza°nske,86900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,NA,0,NA,NA,NA,NA,NA,3,3,0,1,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,107000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,NA,0,NA,NA,NA,NA,NA,3,2,0,NA,1,0,3-room apartment,3,Partiza°nske
Partiza°nske,59900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,38,NA,1,NA,NA,NA,NA,NA,4,4,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,73900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,49,NA,0,NA,NA,NA,NA,2021,4,4,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,59900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,49,155,0,NA,NA,NA,NA,2020,4,4,0,NA,1,0,2-room apartment,2,Partiza°nske
Partiza°nske,88500,NA,NA,NA,NA,NA,NA,NA,Original condition,77,NA,1,NA,NA,NA,NA,NA,NA,3,0,1,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,86990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,NA,0,NA,Brick,NA,NA,NA,NA,4,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,89900,NA,NA,NA,NA,NA,NA,NA,Original condition,72,NA,0,NA,NA,NA,NA,NA,4,4,0,1,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,84980,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,73,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,69980,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,57,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,85000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,NA,1,none,NA,NA,1900,NA,4,4,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,87000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,56,,,,,,,,,,,,,,,,
Partiza°nske,61120,NA,NA,NA,NA,NA,NA,NA,Under construction,35,,,,,,,,,,,,,,,,
Partiza°nske,70000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,56,NA,0,NA,NA,NA,NA,NA,4,1,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,158190,NA,NA,NA,NA,NA,NA,NA,Under construction,89,,,,,,,,,,,,,,,,
Partiza°nske,76400,NA,NA,NA,NA,NA,NA,NA,Under construction,40,,,,,,,,,,,,,,,,
Partiza°nske,77000,NA,NA,NA,NA,NA,NA,NA,Original condition,76,NA,0,NA,NA,NA,NA,NA,7,1,1,1,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,84900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,59,NA,1,none,NA,NA,1900,NA,8,7,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,48500,NA,NA,NA,NA,NA,NA,NA,Original condition,36,NA,1,none,NA,NA,1900,NA,3,1,0,NA,NA,0,1-room apartment,1,Partiza°nske
Partiza°nske,82900,NA,NA,NA,NA,NA,NA,NA,New building,42,,,,,,,,,,,,,,,,
Partiza°nske,71990,NA,NA,NA,NA,NA,NA,NA,Original condition,60,NA,0,NA,Panel,NA,NA,NA,NA,8,1,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,76000,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,0,NA,Panel,NA,NA,NA,NA,4,1,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,76000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,49,NA,0,NA,Brick,NA,NA,NA,NA,3,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,89990,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,1,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,69000,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,1,G,NA,NA,1900,NA,3,2,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,105000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,72,NA,1,none,NA,NA,1900,NA,4,3,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,66000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Partiza°nske
Partiza°nske,77000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,50,NA,0,NA,NA,East,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,89990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,0,NA,Panel,NA,NA,NA,NA,1,0,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,75990,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Brick,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,Partiza°nske
Partiza°nske,79900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,60,NA,0,NA,NA,NA,NA,2022,6,6,1,NA,NA,0,3-room apartment,3,Partiza°nske
Partiza°nske,72000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,47,NA,0,NA,NA,NA,NA,NA,NA,6,1,NA,NA,0,2-room apartment,2,Partiza°nske
Topoƒæƒçianky,110000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,65,,,,,,,,,,,,,,,,
Velƒçice,84990,NA,NA,NA,NA,NA,NA,NA,Original condition,60,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Zlatac Moravce
Velƒçice,90990,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,0,3-room apartment,3,Zlatac Moravce
Zlatac Moravce,115000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,none,NA,NA,1981,NA,7,2,0,NA,NA,0,3-room apartment,3,Zlatac Moravce
Zlatac Moravce,65222,NA,NA,NA,NA,NA,NA,NA,New building,34,,,,,,,,,,,,,,,,
Zlatac Moravce,121856,NA,NA,NA,NA,NA,NA,NA,New building,64,,,,,,,,,,,,,,,,
